Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
5509/2,26/01/2018 00:00:00,19:29:00,77,253,7,5,3,,,,,,,,,,,,,,,70,268
5509/2,26/01/2018 00:00:00,19:44:00,78,178,5,3,4,,,,,,,,,,,,,,,72,190
5509/2,26/01/2018 00:00:00,19:59:00,79,196,4,1,7,,,,,,,,,,,,,,,71,208
5509/2,26/01/2018 00:00:00,20:14:00,80,164,9,6,7,,,,,,,,,,,,,,,70,186
5509/2,26/01/2018 00:00:00,20:29:00,81,118,3,3,4,,,,,,,,,,,,,,,72,128
5509/2,26/01/2018 00:00:00,20:44:00,82,136,9,2,2,,,,,,,,,,,,,,,70,149
5509/2,26/01/2018 00:00:00,20:59:00,83,112,5,2,3,,,,,,,,,,,,,,,70,122
5509/2,26/01/2018 00:00:00,21:14:00,84,93,4,6,5,,,,,,,,,,,,,,,69,108
5509/2,26/01/2018 00:00:00,21:29:00,85,95,5,0,3,,,,,,,,,,,,,,,72,103
5509/2,26/01/2018 00:00:00,21:44:00,86,112,2,5,5,,,,,,,,,,,,,,,72,124
5509/2,26/01/2018 00:00:00,21:59:00,87,107,1,2,0,,,,,,,,,,,,,,,70,110
5509/2,26/01/2018 00:00:00,22:14:00,88,87,6,2,3,,,,,,,,,,,,,,,72,98
5509/2,26/01/2018 00:00:00,22:29:00,89,67,10,2,2,,,,,,,,,,,,,,,72,81
5509/2,26/01/2018 00:00:00,22:44:00,90,64,4,6,3,,,,,,,,,,,,,,,70,77
5509/2,26/01/2018 00:00:00,22:59:00,91,60,4,3,3,,,,,,,,,,,,,,,70,70
5509/2,26/01/2018 00:00:00,23:14:00,92,67,0,0,2,,,,,,,,,,,,,,,72,69
5509/2,26/01/2018 00:00:00,23:29:00,93,59,5,1,1,,,,,,,,,,,,,,,71,66
5509/2,26/01/2018 00:00:00,23:44:00,94,62,2,2,0,,,,,,,,,,,,,,,73,66
5509/2,26/01/2018 00:00:00,23:59:00,95,27,2,2,2,,,,,,,,,,,,,,,68,33
5509/2,27/01/2018 00:00:00,00:14:00,0,26,3,2,2,,,,,,,,,,,,,,,69,33
5509/2,27/01/2018 00:00:00,00:29:00,1,38,1,1,5,,,,,,,,,,,,,,,73,45
5509/2,27/01/2018 00:00:00,00:44:00,2,20,2,0,2,,,,,,,,,,,,,,,69,24
5509/2,27/01/2018 00:00:00,00:59:00,3,22,1,1,2,,,,,,,,,,,,,,,71,26
5509/2,27/01/2018 00:00:00,01:14:00,4,10,0,1,0,,,,,,,,,,,,,,,75,11
5509/2,27/01/2018 00:00:00,01:29:00,5,12,2,0,0,,,,,,,,,,,,,,,73,14
5509/2,27/01/2018 00:00:00,01:44:00,6,15,1,1,0,,,,,,,,,,,,,,,71,17
5509/2,27/01/2018 00:00:00,01:59:00,7,11,1,0,0,,,,,,,,,,,,,,,69,12
5509/2,27/01/2018 00:00:00,02:14:00,8,11,0,1,2,,,,,,,,,,,,,,,66,14
5509/2,27/01/2018 00:00:00,02:29:00,9,17,1,1,1,,,,,,,,,,,,,,,75,20
5509/2,27/01/2018 00:00:00,02:44:00,10,14,1,1,5,,,,,,,,,,,,,,,67,21
5509/2,27/01/2018 00:00:00,02:59:00,11,14,0,0,0,,,,,,,,,,,,,,,75,14
5509/2,27/01/2018 00:00:00,03:14:00,12,18,2,0,1,,,,,,,,,,,,,,,73,21
5509/2,27/01/2018 00:00:00,03:29:00,13,12,0,0,0,,,,,,,,,,,,,,,70,12
5509/2,27/01/2018 00:00:00,03:44:00,14,15,4,0,1,,,,,,,,,,,,,,,69,20
5509/2,27/01/2018 00:00:00,03:59:00,15,14,1,2,1,,,,,,,,,,,,,,,73,18
5509/2,27/01/2018 00:00:00,04:14:00,16,29,3,1,3,,,,,,,,,,,,,,,71,36
5509/2,27/01/2018 00:00:00,04:29:00,17,17,2,1,3,,,,,,,,,,,,,,,67,23
5509/2,27/01/2018 00:00:00,04:44:00,18,28,2,0,2,,,,,,,,,,,,,,,71,32
5509/2,27/01/2018 00:00:00,04:59:00,19,36,6,0,0,,,,,,,,,,,,,,,73,42
5509/2,27/01/2018 00:00:00,05:14:00,20,54,4,1,5,,,,,,,,,,,,,,,71,64
5509/2,27/01/2018 00:00:00,05:29:00,21,57,5,2,3,,,,,,,,,,,,,,,71,67
5509/2,27/01/2018 00:00:00,05:44:00,22,78,4,5,5,,,,,,,,,,,,,,,71,92
5509/2,27/01/2018 00:00:00,05:59:00,23,91,10,3,2,,,,,,,,,,,,,,,73,106
5509/2,27/01/2018 00:00:00,06:14:00,24,102,24,10,3,,,,,,,,,,,,,,,73,139
5509/2,27/01/2018 00:00:00,06:29:00,25,122,16,9,5,,,,,,,,,,,,,,,72,152
5509/2,27/01/2018 00:00:00,06:44:00,26,145,32,5,2,,,,,,,,,,,,,,,74,184
5509/2,27/01/2018 00:00:00,06:59:00,27,158,19,7,2,,,,,,,,,,,,,,,71,186
5509/2,27/01/2018 00:00:00,07:14:00,28,161,24,13,11,,,,,,,,,,,,,,,71,209
5509/2,27/01/2018 00:00:00,07:29:00,29,224,24,13,10,,,,,,,,,,,,,,,71,271
5509/2,27/01/2018 00:00:00,07:44:00,30,234,33,16,8,,,,,,,,,,,,,,,70,291
5509/2,27/01/2018 00:00:00,07:59:00,31,267,15,6,6,,,,,,,,,,,,,,,72,294
5509/2,27/01/2018 00:00:00,08:14:00,32,281,21,8,10,,,,,,,,,,,,,,,72,320
5509/2,27/01/2018 00:00:00,08:29:00,33,288,18,13,12,,,,,,,,,,,,,,,72,331
5509/2,27/01/2018 00:00:00,08:44:00,34,278,15,4,8,,,,,,,,,,,,,,,73,305
5509/2,27/01/2018 00:00:00,08:59:00,35,261,15,5,6,,,,,,,,,,,,,,,73,287
5509/2,27/01/2018 00:00:00,09:14:00,36,306,11,6,8,,,,,,,,,,,,,,,73,331
5509/2,27/01/2018 00:00:00,09:29:00,37,304,21,6,4,,,,,,,,,,,,,,,71,335
5509/2,27/01/2018 00:00:00,09:44:00,38,301,17,3,9,,,,,,,,,,,,,,,71,330
5509/2,27/01/2018 00:00:00,09:59:00,39,340,13,4,9,,,,,,,,,,,,,,,72,366
5509/2,27/01/2018 00:00:00,10:14:00,40,337,10,1,12,,,,,,,,,,,,,,,71,360
5509/2,27/01/2018 00:00:00,10:29:00,41,354,13,5,7,,,,,,,,,,,,,,,72,379
5509/2,27/01/2018 00:00:00,10:44:00,42,342,15,6,5,,,,,,,,,,,,,,,70,368
5509/2,27/01/2018 00:00:00,10:59:00,43,328,17,7,1,,,,,,,,,,,,,,,72,353
5509/2,27/01/2018 00:00:00,11:14:00,44,399,12,5,2,,,,,,,,,,,,,,,70,418
5509/2,27/01/2018 00:00:00,11:29:00,45,366,13,5,6,,,,,,,,,,,,,,,71,390
5509/2,27/01/2018 00:00:00,11:44:00,46,353,12,15,6,,,,,,,,,,,,,,,71,386
5509/2,27/01/2018 00:00:00,11:59:00,47,373,12,8,1,,,,,,,,,,,,,,,73,394
5509/2,27/01/2018 00:00:00,12:14:00,48,327,13,6,2,,,,,,,,,,,,,,,74,348
5509/2,27/01/2018 00:00:00,12:29:00,49,342,14,10,4,,,,,,,,,,,,,,,71,370
5509/2,27/01/2018 00:00:00,12:44:00,50,341,9,7,2,,,,,,,,,,,,,,,74,359
5509/2,27/01/2018 00:00:00,12:59:00,51,299,10,7,1,,,,,,,,,,,,,,,74,317
5509/2,27/01/2018 00:00:00,13:14:00,52,325,11,6,3,,,,,,,,,,,,,,,72,345
5509/2,27/01/2018 00:00:00,13:29:00,53,330,8,2,3,,,,,,,,,,,,,,,72,343
5509/2,27/01/2018 00:00:00,13:44:00,54,321,12,9,2,,,,,,,,,,,,,,,71,344
5509/2,27/01/2018 00:00:00,13:59:00,55,302,12,10,3,,,,,,,,,,,,,,,69,327
5509/2,27/01/2018 00:00:00,14:14:00,56,305,8,6,8,,,,,,,,,,,,,,,69,327
5509/2,27/01/2018 00:00:00,14:29:00,57,359,9,4,3,,,,,,,,,,,,,,,69,375
5509/2,27/01/2018 00:00:00,14:44:00,58,302,10,2,1,,,,,,,,,,,,,,,69,315
5509/2,27/01/2018 00:00:00,14:59:00,59,321,5,3,4,,,,,,,,,,,,,,,70,333
5509/2,27/01/2018 00:00:00,15:14:00,60,302,8,1,1,,,,,,,,,,,,,,,69,312
5509/2,27/01/2018 00:00:00,15:29:00,61,350,14,4,3,,,,,,,,,,,,,,,69,371
5509/2,27/01/2018 00:00:00,15:44:00,62,348,12,6,2,,,,,,,,,,,,,,,68,368
5509/2,27/01/2018 00:00:00,15:59:00,63,326,9,6,1,,,,,,,,,,,,,,,69,342
5509/2,27/01/2018 00:00:00,16:14:00,64,324,15,6,2,,,,,,,,,,,,,,,69,347
5509/2,27/01/2018 00:00:00,16:29:00,65,359,8,2,1,,,,,,,,,,,,,,,68,370
5509/2,27/01/2018 00:00:00,16:44:00,66,379,11,6,3,,,,,,,,,,,,,,,69,399
5509/2,27/01/2018 00:00:00,16:59:00,67,350,14,2,6,,,,,,,,,,,,,,,68,372
5509/2,27/01/2018 00:00:00,17:14:00,68,342,9,2,5,,,,,,,,,,,,,,,68,358
5509/2,27/01/2018 00:00:00,17:29:00,69,382,10,1,3,,,,,,,,,,,,,,,69,396
5509/2,27/01/2018 00:00:00,17:44:00,70,429,18,4,3,,,,,,,,,,,,,,,67,454
5509/2,27/01/2018 00:00:00,17:59:00,71,381,6,4,2,,,,,,,,,,,,,,,69,393
5509/2,27/01/2018 00:00:00,18:14:00,72,360,4,3,3,,,,,,,,,,,,,,,68,370
5509/2,27/01/2018 00:00:00,18:29:00,73,333,9,3,2,,,,,,,,,,,,,,,69,347
5509/2,27/01/2018 00:00:00,18:44:00,74,286,5,1,3,,,,,,,,,,,,,,,70,295
5509/2,27/01/2018 00:00:00,18:59:00,75,253,7,2,5,,,,,,,,,,,,,,,71,267
5509/2,27/01/2018 00:00:00,19:14:00,76,212,8,0,5,,,,,,,,,,,,,,,71,225
5509/2,27/01/2018 00:00:00,19:29:00,77,174,2,3,3,,,,,,,,,,,,,,,70,182
5509/2,27/01/2018 00:00:00,19:44:00,78,192,6,3,4,,,,,,,,,,,,,,,71,205
5509/2,27/01/2018 00:00:00,19:59:00,79,173,2,2,2,,,,,,,,,,,,,,,71,179
5509/2,27/01/2018 00:00:00,20:14:00,80,157,0,2,3,,,,,,,,,,,,,,,71,162
5509/2,27/01/2018 00:00:00,20:29:00,81,134,0,4,2,,,,,,,,,,,,,,,72,140
5509/2,27/01/2018 00:00:00,20:44:00,82,115,3,1,2,,,,,,,,,,,,,,,70,121
5509/2,27/01/2018 00:00:00,20:59:00,83,112,2,0,2,,,,,,,,,,,,,,,70,116
5509/2,27/01/2018 00:00:00,21:14:00,84,72,3,1,1,,,,,,,,,,,,,,,69,77
5509/2,27/01/2018 00:00:00,21:29:00,85,107,4,0,1,,,,,,,,,,,,,,,70,112
5509/2,27/01/2018 00:00:00,21:44:00,86,85,1,2,2,,,,,,,,,,,,,,,69,90
5509/2,27/01/2018 00:00:00,21:59:00,87,82,3,1,2,,,,,,,,,,,,,,,70,88
5509/2,27/01/2018 00:00:00,22:14:00,88,88,4,0,3,,,,,,,,,,,,,,,70,95
5509/2,27/01/2018 00:00:00,22:29:00,89,108,2,1,0,,,,,,,,,,,,,,,70,111
5509/2,27/01/2018 00:00:00,22:44:00,90,86,2,0,1,,,,,,,,,,,,,,,71,89
5509/2,27/01/2018 00:00:00,22:59:00,91,90,3,1,1,,,,,,,,,,,,,,,70,95
5509/2,27/01/2018 00:00:00,23:14:00,92,64,1,0,3,,,,,,,,,,,,,,,70,68
5509/2,27/01/2018 00:00:00,23:29:00,93,56,1,0,5,,,,,,,,,,,,,,,69,62
5509/2,27/01/2018 00:00:00,23:44:00,94,43,4,1,3,,,,,,,,,,,,,,,65,51
5509/2,27/01/2018 00:00:00,23:59:00,95,57,5,1,0,,,,,,,,,,,,,,,69,63
5509/2,28/01/2018 00:00:00,00:14:00,0,49,4,2,1,,,,,,,,,,,,,,,71,56
5509/2,28/01/2018 00:00:00,00:29:00,1,41,1,1,1,,,,,,,,,,,,,,,71,44
5509/2,28/01/2018 00:00:00,00:44:00,2,30,1,2,0,,,,,,,,,,,,,,,68,33
5509/2,28/01/2018 00:00:00,00:59:00,3,31,1,1,2,,,,,,,,,,,,,,,72,35
5509/2,28/01/2018 00:00:00,01:14:00,4,18,1,0,0,,,,,,,,,,,,,,,74,19
5509/2,28/01/2018 00:00:00,01:29:00,5,16,0,0,1,,,,,,,,,,,,,,,72,17
5509/2,28/01/2018 00:00:00,01:44:00,6,14,4,1,0,,,,,,,,,,,,,,,72,19
5509/2,28/01/2018 00:00:00,01:59:00,7,10,1,0,1,,,,,,,,,,,,,,,69,12
5509/2,28/01/2018 00:00:00,02:14:00,8,22,1,0,0,,,,,,,,,,,,,,,75,23
5509/2,28/01/2018 00:00:00,02:29:00,9,19,2,0,1,,,,,,,,,,,,,,,71,22
5509/2,28/01/2018 00:00:00,02:44:00,10,11,1,0,2,,,,,,,,,,,,,,,72,14
5509/2,28/01/2018 00:00:00,02:59:00,11,17,0,1,1,,,,,,,,,,,,,,,73,19
5509/2,28/01/2018 00:00:00,03:14:00,12,24,1,1,0,,,,,,,,,,,,,,,74,26
5509/2,28/01/2018 00:00:00,03:29:00,13,16,1,0,1,,,,,,,,,,,,,,,71,18
5509/2,28/01/2018 00:00:00,03:44:00,14,19,0,1,1,,,,,,,,,,,,,,,72,21
5509/2,28/01/2018 00:00:00,03:59:00,15,30,0,1,3,,,,,,,,,,,,,,,72,34
5509/2,28/01/2018 00:00:00,04:14:00,16,16,0,1,0,,,,,,,,,,,,,,,69,17
5509/2,28/01/2018 00:00:00,04:29:00,17,23,3,0,1,,,,,,,,,,,,,,,70,27
5509/2,28/01/2018 00:00:00,04:44:00,18,24,3,0,0,,,,,,,,,,,,,,,74,27
5509/2,28/01/2018 00:00:00,04:59:00,19,31,2,0,1,,,,,,,,,,,,,,,72,34
5509/2,28/01/2018 00:00:00,05:14:00,20,35,1,0,5,,,,,,,,,,,,,,,68,41
5509/2,28/01/2018 00:00:00,05:29:00,21,37,0,2,2,,,,,,,,,,,,,,,70,41
5509/2,28/01/2018 00:00:00,05:44:00,22,55,4,2,4,,,,,,,,,,,,,,,69,65
5509/2,28/01/2018 00:00:00,05:59:00,23,55,5,2,9,,,,,,,,,,,,,,,69,71
5509/2,28/01/2018 00:00:00,06:14:00,24,63,8,2,5,,,,,,,,,,,,,,,70,78
5509/2,28/01/2018 00:00:00,06:29:00,25,72,8,3,5,,,,,,,,,,,,,,,70,88
5509/2,28/01/2018 00:00:00,06:44:00,26,71,9,1,3,,,,,,,,,,,,,,,71,84
5509/2,28/01/2018 00:00:00,06:59:00,27,84,5,6,4,,,,,,,,,,,,,,,70,99
5509/2,28/01/2018 00:00:00,07:14:00,28,96,8,2,4,,,,,,,,,,,,,,,71,110
5509/2,28/01/2018 00:00:00,07:29:00,29,134,15,3,7,,,,,,,,,,,,,,,70,159
5509/2,28/01/2018 00:00:00,07:44:00,30,119,6,6,4,,,,,,,,,,,,,,,71,135
5509/2,28/01/2018 00:00:00,07:59:00,31,122,13,6,5,,,,,,,,,,,,,,,72,146
5509/2,28/01/2018 00:00:00,08:14:00,32,147,6,3,6,,,,,,,,,,,,,,,74,162
5509/2,28/01/2018 00:00:00,08:29:00,33,139,7,6,5,,,,,,,,,,,,,,,73,157
5509/2,28/01/2018 00:00:00,08:44:00,34,186,15,3,8,,,,,,,,,,,,,,,73,212
5509/2,28/01/2018 00:00:00,08:59:00,35,177,10,5,5,,,,,,,,,,,,,,,73,197
5509/2,28/01/2018 00:00:00,09:14:00,36,210,7,3,3,,,,,,,,,,,,,,,73,223
5509/2,28/01/2018 00:00:00,09:29:00,37,243,14,0,8,,,,,,,,,,,,,,,72,265
5509/2,28/01/2018 00:00:00,09:44:00,38,281,15,2,4,,,,,,,,,,,,,,,73,302
5509/2,28/01/2018 00:00:00,09:59:00,39,302,7,6,4,,,,,,,,,,,,,,,73,319
5509/2,28/01/2018 00:00:00,10:14:00,40,287,14,3,3,,,,,,,,,,,,,,,73,307
5509/2,28/01/2018 00:00:00,10:29:00,41,336,7,4,5,,,,,,,,,,,,,,,72,352
5509/2,28/01/2018 00:00:00,10:44:00,42,332,15,5,5,,,,,,,,,,,,,,,72,357
5509/2,28/01/2018 00:00:00,10:59:00,43,371,14,1,3,,,,,,,,,,,,,,,74,389
5509/2,28/01/2018 00:00:00,11:14:00,44,356,13,2,3,,,,,,,,,,,,,,,72,374
5509/2,28/01/2018 00:00:00,11:29:00,45,388,9,5,3,,,,,,,,,,,,,,,72,405
5509/2,28/01/2018 00:00:00,11:44:00,46,362,11,5,5,,,,,,,,,,,,,,,72,383
5509/2,28/01/2018 00:00:00,11:59:00,47,367,12,3,1,,,,,,,,,,,,,,,73,383
5509/2,28/01/2018 00:00:00,12:14:00,48,373,9,6,4,,,,,,,,,,,,,,,72,392
5509/2,28/01/2018 00:00:00,12:29:00,49,384,8,10,5,,,,,,,,,,,,,,,72,407
5509/2,28/01/2018 00:00:00,12:44:00,50,387,7,3,3,,,,,,,,,,,,,,,73,400
5509/2,28/01/2018 00:00:00,12:59:00,51,338,10,10,4,,,,,,,,,,,,,,,72,362
5509/2,28/01/2018 00:00:00,13:14:00,52,329,10,3,2,,,,,,,,,,,,,,,73,344
5509/2,28/01/2018 00:00:00,13:29:00,53,348,13,10,6,,,,,,,,,,,,,,,72,377
5509/2,28/01/2018 00:00:00,13:44:00,54,392,9,6,2,,,,,,,,,,,,,,,72,409
5509/2,28/01/2018 00:00:00,13:59:00,55,388,9,4,2,,,,,,,,,,,,,,,73,403
5509/2,28/01/2018 00:00:00,14:14:00,56,378,11,2,4,,,,,,,,,,,,,,,74,395
5509/2,28/01/2018 00:00:00,14:29:00,57,365,6,3,4,,,,,,,,,,,,,,,72,378
5509/2,28/01/2018 00:00:00,14:44:00,58,399,18,3,0,,,,,,,,,,,,,,,73,420
5509/2,28/01/2018 00:00:00,14:59:00,59,396,8,0,0,,,,,,,,,,,,,,,73,404
5509/2,28/01/2018 00:00:00,15:14:00,60,493,14,4,3,,,,,,,,,,,,,,,72,514
5509/2,28/01/2018 00:00:00,15:29:00,61,431,12,3,3,,,,,,,,,,,,,,,72,449
5509/2,28/01/2018 00:00:00,15:44:00,62,490,16,5,4,,,,,,,,,,,,,,,73,515
5509/2,28/01/2018 00:00:00,15:59:00,63,511,14,4,1,,,,,,,,,,,,,,,72,530
5509/2,28/01/2018 00:00:00,16:14:00,64,513,5,3,2,,,,,,,,,,,,,,,71,523
5509/2,28/01/2018 00:00:00,16:29:00,65,480,11,5,6,,,,,,,,,,,,,,,72,502
5509/2,28/01/2018 00:00:00,16:44:00,66,534,7,3,3,,,,,,,,,,,,,,,71,547
5509/2,28/01/2018 00:00:00,16:59:00,67,494,14,7,4,,,,,,,,,,,,,,,71,519
5509/2,28/01/2018 00:00:00,17:14:00,68,480,12,5,1,,,,,,,,,,,,,,,69,498
5509/2,28/01/2018 00:00:00,17:29:00,69,438,7,6,4,,,,,,,,,,,,,,,68,455
5509/2,28/01/2018 00:00:00,17:44:00,70,410,13,6,0,,,,,,,,,,,,,,,69,429
5509/2,28/01/2018 00:00:00,17:59:00,71,448,13,5,6,,,,,,,,,,,,,,,68,472
5509/2,28/01/2018 00:00:00,18:14:00,72,360,6,3,1,,,,,,,,,,,,,,,70,370
5509/2,28/01/2018 00:00:00,18:29:00,73,397,6,3,1,,,,,,,,,,,,,,,70,407
5509/2,28/01/2018 00:00:00,18:44:00,74,340,5,5,8,,,,,,,,,,,,,,,70,358
5509/2,28/01/2018 00:00:00,18:59:00,75,328,9,1,2,,,,,,,,,,,,,,,70,340
5509/2,28/01/2018 00:00:00,19:14:00,76,301,10,1,5,,,,,,,,,,,,,,,71,317
5509/2,28/01/2018 00:00:00,19:29:00,77,297,11,1,1,,,,,,,,,,,,,,,73,310
5509/2,28/01/2018 00:00:00,19:44:00,78,259,5,2,5,,,,,,,,,,,,,,,72,271
5509/2,28/01/2018 00:00:00,19:59:00,79,222,5,3,7,,,,,,,,,,,,,,,70,237
5509/2,28/01/2018 00:00:00,20:14:00,80,167,2,2,7,,,,,,,,,,,,,,,71,178
5509/2,28/01/2018 00:00:00,20:29:00,81,181,5,4,2,,,,,,,,,,,,,,,71,192
5509/2,28/01/2018 00:00:00,20:44:00,82,129,5,0,3,,,,,,,,,,,,,,,71,137
5509/2,28/01/2018 00:00:00,20:59:00,83,128,6,2,2,,,,,,,,,,,,,,,71,138
5509/2,28/01/2018 00:00:00,21:14:00,84,159,5,1,5,,,,,,,,,,,,,,,72,170
5509/2,28/01/2018 00:00:00,21:29:00,85,117,2,0,6,,,,,,,,,,,,,,,71,125
5509/2,28/01/2018 00:00:00,21:44:00,86,105,3,0,4,,,,,,,,,,,,,,,71,112
5509/2,28/01/2018 00:00:00,21:59:00,87,100,6,2,3,,,,,,,,,,,,,,,71,111
5509/2,28/01/2018 00:00:00,22:14:00,88,73,1,1,6,,,,,,,,,,,,,,,69,81
5509/2,28/01/2018 00:00:00,22:29:00,89,59,6,13,4,,,,,,,,,,,,,,,68,82
5509/2,28/01/2018 00:00:00,22:44:00,90,69,0,1,1,,,,,,,,,,,,,,,71,71
5509/2,28/01/2018 00:00:00,22:59:00,91,35,1,2,2,,,,,,,,,,,,,,,71,40
5509/2,28/01/2018 00:00:00,23:14:00,92,33,0,2,0,,,,,,,,,,,,,,,72,35
5509/2,28/01/2018 00:00:00,23:29:00,93,34,2,0,1,,,,,,,,,,,,,,,71,37
5509/2,28/01/2018 00:00:00,23:44:00,94,32,2,1,3,,,,,,,,,,,,,,,73,38
5509/2,28/01/2018 00:00:00,23:59:00,95,14,0,0,3,,,,,,,,,,,,,,,67,17
5509/2,29/01/2018 00:00:00,00:14:00,0,20,2,2,0,,,,,,,,,,,,,,,68,24
5509/2,29/01/2018 00:00:00,00:29:00,1,14,0,1,4,,,,,,,,,,,,,,,66,19
5509/2,29/01/2018 00:00:00,00:44:00,2,12,2,2,0,,,,,,,,,,,,,,,71,16
5509/2,29/01/2018 00:00:00,00:59:00,3,6,1,0,0,,,,,,,,,,,,,,,72,7
5509/2,29/01/2018 00:00:00,01:14:00,4,7,4,0,2,,,,,,,,,,,,,,,66,13
5509/2,29/01/2018 00:00:00,01:29:00,5,10,3,0,0,,,,,,,,,,,,,,,70,13
5509/2,29/01/2018 00:00:00,01:44:00,6,9,0,0,1,,,,,,,,,,,,,,,72,10
5509/2,29/01/2018 00:00:00,01:59:00,7,8,0,1,1,,,,,,,,,,,,,,,69,10
5509/2,29/01/2018 00:00:00,02:14:00,8,16,0,1,2,,,,,,,,,,,,,,,69,19
5509/2,29/01/2018 00:00:00,02:29:00,9,12,1,1,3,,,,,,,,,,,,,,,70,17
5509/2,29/01/2018 00:00:00,02:44:00,10,12,0,2,2,,,,,,,,,,,,,,,67,16
5509/2,29/01/2018 00:00:00,02:59:00,11,12,2,2,1,,,,,,,,,,,,,,,67,17
5509/2,29/01/2018 00:00:00,03:14:00,12,20,2,1,1,,,,,,,,,,,,,,,72,24
5509/2,29/01/2018 00:00:00,03:29:00,13,10,1,0,1,,,,,,,,,,,,,,,67,12
5509/2,29/01/2018 00:00:00,03:44:00,14,25,2,2,2,,,,,,,,,,,,,,,70,31
5509/2,29/01/2018 00:00:00,03:59:00,15,38,1,0,1,,,,,,,,,,,,,,,69,40
5509/2,29/01/2018 00:00:00,04:14:00,16,35,7,2,8,,,,,,,,,,,,,,,68,52
5509/2,29/01/2018 00:00:00,04:29:00,17,53,7,2,5,,,,,,,,,,,,,,,72,67
5509/2,29/01/2018 00:00:00,04:44:00,18,64,2,3,6,,,,,,,,,,,,,,,70,75
5509/2,29/01/2018 00:00:00,04:59:00,19,95,9,1,1,,,,,,,,,,,,,,,72,106
5509/2,29/01/2018 00:00:00,05:14:00,20,144,11,2,4,,,,,,,,,,,,,,,72,161
5509/2,29/01/2018 00:00:00,05:29:00,21,212,27,7,7,,,,,,,,,,,,,,,73,253
5509/2,29/01/2018 00:00:00,05:44:00,22,349,52,9,8,,,,,,,,,,,,,,,72,418
5509/2,29/01/2018 00:00:00,05:59:00,23,430,58,12,9,,,,,,,,,,,,,,,71,509
5509/2,29/01/2018 00:00:00,06:14:00,24,530,68,15,7,,,,,,,,,,,,,,,69,620
5509/2,29/01/2018 00:00:00,06:29:00,25,598,107,21,7,,,,,,,,,,,,,,,67,733
5509/2,29/01/2018 00:00:00,06:44:00,26,747,84,32,11,,,,,,,,,,,,,,,61,874
5509/2,29/01/2018 00:00:00,06:59:00,27,708,72,23,11,,,,,,,,,,,,,,,61,814
5509/2,29/01/2018 00:00:00,07:14:00,28,772,68,18,15,,,,,,,,,,,,,,,61,873
5509/2,29/01/2018 00:00:00,07:29:00,29,747,64,26,12,,,,,,,,,,,,,,,59,849
5509/2,29/01/2018 00:00:00,07:44:00,30,780,62,36,17,,,,,,,,,,,,,,,60,895
5509/2,29/01/2018 00:00:00,07:59:00,31,760,49,25,14,,,,,,,,,,,,,,,42,848
5509/2,29/01/2018 00:00:00,08:14:00,32,688,51,38,21,,,,,,,,,,,,,,,51,798
5509/2,29/01/2018 00:00:00,08:29:00,33,648,45,38,24,,,,,,,,,,,,,,,36,755
5509/2,29/01/2018 00:00:00,08:44:00,34,521,42,26,16,,,,,,,,,,,,,,,68,605
5509/2,29/01/2018 00:00:00,08:59:00,35,433,35,25,12,,,,,,,,,,,,,,,69,505
5509/2,29/01/2018 00:00:00,09:14:00,36,377,31,25,22,,,,,,,,,,,,,,,40,455
5509/2,29/01/2018 00:00:00,09:29:00,37,353,28,23,16,,,,,,,,,,,,,,,69,420
5509/2,29/01/2018 00:00:00,09:44:00,38,338,29,25,18,,,,,,,,,,,,,,,70,410
5509/2,29/01/2018 00:00:00,09:59:00,39,286,36,19,8,,,,,,,,,,,,,,,71,349
5509/2,29/01/2018 00:00:00,10:14:00,40,284,25,19,20,,,,,,,,,,,,,,,70,348
5509/2,29/01/2018 00:00:00,10:29:00,41,287,22,25,22,,,,,,,,,,,,,,,69,356
5509/2,29/01/2018 00:00:00,10:44:00,42,278,29,19,11,,,,,,,,,,,,,,,69,337
5509/2,29/01/2018 00:00:00,10:59:00,43,256,21,22,12,,,,,,,,,,,,,,,70,311
5509/2,29/01/2018 00:00:00,11:14:00,44,269,27,30,19,,,,,,,,,,,,,,,70,345
5509/2,29/01/2018 00:00:00,11:29:00,45,238,32,22,19,,,,,,,,,,,,,,,70,311
5509/2,29/01/2018 00:00:00,11:44:00,46,240,28,27,15,,,,,,,,,,,,,,,69,310
5509/2,29/01/2018 00:00:00,11:59:00,47,252,13,22,10,,,,,,,,,,,,,,,67,297
5509/2,29/01/2018 00:00:00,12:14:00,48,262,38,30,19,,,,,,,,,,,,,,,69,349
5509/2,29/01/2018 00:00:00,12:29:00,49,220,16,21,12,,,,,,,,,,,,,,,71,269
5509/2,29/01/2018 00:00:00,12:44:00,50,253,20,20,13,,,,,,,,,,,,,,,70,306
5509/2,29/01/2018 00:00:00,12:59:00,51,240,15,17,12,,,,,,,,,,,,,,,70,284
5509/2,29/01/2018 00:00:00,13:14:00,52,254,27,22,15,,,,,,,,,,,,,,,70,318
5509/2,29/01/2018 00:00:00,13:29:00,53,230,18,26,16,,,,,,,,,,,,,,,70,290
