TMU ID, Legacy TMU ID, Site Name
C6E971CACBD1789BE0433CC411ACCCEA,30012772,TMU Site 5509/2 on link A3 northbound within the B2070 junction; GPS Ref: 472818;121004; Northbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-01-04,21:14:00,3,83,65,4,4,10,111.28,15,103028901,7
2018-01-04,21:29:00,3,105,94,3,3,5,112.19,15,103028901,7
2018-01-04,21:44:00,3,77,72,1,2,2,109.69,15,103028901,7
2018-01-04,21:59:00,3,90,77,6,1,6,100.53,15,103028901,7
2018-01-04,22:14:00,3,88,69,5,1,13,94.94,15,103028901,7
2018-01-04,22:29:00,3,109,88,7,9,5,103.24,15,103028901,7
2018-01-04,22:44:00,3,74,64,3,3,4,104.46,15,103028901,7
2018-01-04,22:59:00,3,57,47,3,1,6,104.84,15,103028901,7
2018-01-04,23:14:00,3,42,28,7,2,5,109.02,15,103028901,7
2018-01-04,23:29:00,3,35,31,0,1,3,109.52,15,103028901,7
2018-01-04,23:44:00,3,25,22,0,1,2,108.47,15,103028901,7
2018-01-04,23:59:00,3,22,21,1,0,0,114.69,15,103028901,7
2018-01-05,00:14:00,4,24,14,3,1,6,108.92,15,103028901,7
2018-01-05,00:29:00,4,14,11,0,1,2,106.02,15,103028901,7
2018-01-05,00:44:00,4,14,8,2,1,3,109.96,15,103028901,7
2018-01-05,00:59:00,4,11,6,2,0,3,103.99,15,103028901,7
2018-01-05,01:14:00,4,11,8,0,0,3,103.74,15,103028901,7
2018-01-05,01:29:00,4,8,4,0,1,3,103.58,15,103028901,7
2018-01-05,01:44:00,4,13,9,1,1,2,107.97,15,103028901,7
2018-01-05,01:59:00,4,13,11,1,1,0,116.67,15,103028901,7
2018-01-05,02:14:00,4,21,15,3,2,1,114.08,15,103028901,7
2018-01-05,02:29:00,4,11,7,2,2,0,108.51,15,103028901,7
2018-01-05,02:44:00,4,8,5,1,0,2,112.61,15,103028901,7
2018-01-05,02:59:00,4,12,8,1,1,2,107.43,15,103028901,7
2018-01-05,03:14:00,4,7,5,0,0,2,112.10,15,103028901,7
2018-01-05,03:29:00,4,16,12,2,1,1,112.14,15,103028901,7
2018-01-05,03:44:00,4,18,13,2,0,3,114.74,15,103028901,7
2018-01-05,03:59:00,4,25,21,1,0,3,109.65,15,103028901,7
2018-01-05,04:14:00,4,37,28,4,1,4,108.74,15,103028901,7
2018-01-05,04:29:00,4,39,25,6,2,6,110.81,15,103028901,7
2018-01-05,04:44:00,4,54,42,5,3,4,112.87,15,103028901,7
2018-01-05,04:59:00,4,71,61,5,2,3,116.17,15,103028901,7
2018-01-05,05:14:00,4,121,104,10,3,4,118.11,15,103028901,7
2018-01-05,05:29:00,4,162,129,21,6,6,116.86,15,103028901,7
2018-01-05,05:44:00,4,250,210,28,6,6,117.53,15,103028901,7
2018-01-05,05:59:00,4,362,287,57,9,9,116.57,15,103028901,7
2018-01-05,06:14:00,4,418,350,52,10,6,117.02,15,103028901,7
2018-01-05,06:29:00,4,544,422,84,27,11,111.75,15,103028901,7
2018-01-05,06:44:00,4,615,533,58,12,12,110.44,15,103028901,7
2018-01-05,06:59:00,4,695,579,79,24,13,106.89,15,103028901,7
2018-01-05,07:14:00,4,649,558,59,21,11,107.56,15,103028901,7
2018-01-05,07:29:00,4,683,589,65,18,11,104.94,15,103028901,7
2018-01-05,07:44:00,4,672,575,66,22,9,102.80,15,103028901,7
2018-01-05,07:59:00,4,661,560,58,28,15,96.74,15,103028901,7
2018-01-05,08:14:00,4,678,590,48,20,20,102.83,15,103028901,7
2018-01-05,08:29:00,4,590,510,40,21,19,107.02,15,103028901,7
2018-01-05,08:44:00,4,507,421,44,33,9,108.75,15,103028901,7
2018-01-05,08:59:00,4,527,437,37,41,12,111.42,15,103028901,7
2018-01-05,09:14:00,4,371,296,29,28,18,110.28,15,103028901,7
2018-01-05,09:29:00,4,392,328,37,18,9,113.40,15,103028901,7
2018-01-05,09:44:00,4,394,312,36,33,13,111.69,15,103028901,7
2018-01-05,09:59:00,4,349,279,31,23,16,112.66,15,103028901,7
2018-01-05,10:14:00,4,336,268,27,20,21,112.39,15,103028901,7
2018-01-05,10:29:00,4,342,281,25,24,12,111.50,15,103028901,7
2018-01-05,10:44:00,4,317,260,21,16,20,111.90,15,103028901,7
2018-01-05,10:59:00,4,319,265,23,22,9,112.22,15,103028901,7
2018-01-05,11:14:00,4,323,261,20,30,12,112.65,15,103028901,7
2018-01-05,11:29:00,4,347,288,25,22,12,112.93,15,103028901,7
2018-01-05,11:44:00,4,332,261,25,29,17,111.75,15,103028901,7
2018-01-05,11:59:00,4,309,252,27,20,10,113.79,15,103028901,7
2018-01-05,12:14:00,4,310,263,25,15,7,114.45,15,103028901,7
2018-01-05,12:29:00,4,332,276,20,21,15,114.38,15,103028901,7
2018-01-05,12:44:00,4,350,286,29,25,10,114.67,15,103028901,7
2018-01-05,12:59:00,4,359,311,20,18,10,113.47,15,103028901,7
2018-01-05,13:14:00,4,384,312,32,24,16,113.87,15,103028901,7
2018-01-05,13:29:00,4,331,285,17,14,15,112.95,15,103028901,7
2018-01-05,13:44:00,4,356,286,30,30,10,113.15,15,103028901,7
2018-01-05,13:59:00,4,346,297,23,22,4,113.41,15,103028901,7
2018-01-05,14:14:00,4,330,273,22,24,11,110.53,15,103028901,7
2018-01-05,14:29:00,4,355,298,24,25,8,112.80,15,103028901,7
2018-01-05,14:44:00,4,374,323,20,22,9,114.22,15,103028901,7
2018-01-05,14:59:00,4,339,301,15,17,6,113.57,15,103028901,7
2018-01-05,15:14:00,4,336,292,16,18,10,113.84,15,103028901,7
2018-01-05,15:29:00,4,389,340,25,18,6,112.96,15,103028901,7
2018-01-05,15:44:00,4,356,323,16,8,9,112.67,15,103028901,7
2018-01-05,15:59:00,4,385,342,23,15,5,113.96,15,103028901,7
2018-01-05,16:14:00,4,406,366,18,16,6,115.30,15,103028901,7
2018-01-05,16:29:00,4,425,392,19,9,5,114.61,15,103028901,7
2018-01-05,16:44:00,4,378,339,19,12,8,115.23,15,103028901,7
2018-01-05,16:59:00,4,397,363,19,10,5,114.57,15,103028901,7
2018-01-05,17:14:00,4,311,282,17,5,7,111.72,15,103028901,7
2018-01-05,17:29:00,4,321,292,16,5,8,111.12,15,103028901,7
2018-01-05,17:44:00,4,342,327,8,5,2,111.72,15,103028901,7
2018-01-05,17:59:00,4,343,319,12,3,9,112.69,15,103028901,7
2018-01-05,18:14:00,4,304,281,18,2,3,113.97,15,103028901,7
2018-01-05,18:29:00,4,275,258,9,6,2,112.80,15,103028901,7
2018-01-05,18:44:00,4,232,215,9,2,6,114.40,15,103028901,7
2018-01-05,18:59:00,4,233,219,5,5,4,113.94,15,103028901,7
2018-01-05,19:14:00,4,198,183,5,7,3,113.62,15,103028901,7
2018-01-05,19:29:00,4,172,159,5,1,7,114.41,15,103028901,7
2018-01-05,19:44:00,4,170,159,6,2,3,112.97,15,103028901,7
2018-01-05,19:59:00,4,166,153,5,0,8,114.98,15,103028901,7
2018-01-05,20:14:00,4,160,149,6,2,3,114.33,15,103028901,7
2018-01-05,20:29:00,4,145,118,11,2,14,111.10,15,103028901,7
2018-01-05,20:44:00,4,106,96,5,3,2,112.52,15,103028901,7
2018-01-05,20:59:00,4,93,85,3,0,5,112.10,15,103028901,7
2018-01-05,21:14:00,4,80,73,0,1,6,114.10,15,103028901,7
2018-01-05,21:29:00,4,81,73,1,0,7,111.92,15,103028901,7
2018-01-05,21:44:00,4,81,71,4,2,4,112.50,15,103028901,7
2018-01-05,21:59:00,4,79,72,2,2,3,117.94,15,103028901,7
2018-01-05,22:14:00,4,79,71,5,3,0,115.40,15,103028901,7
2018-01-05,22:29:00,4,76,66,4,3,3,112.37,15,103028901,7
2018-01-05,22:44:00,4,74,62,4,7,1,111.33,15,103028901,7
2018-01-05,22:59:00,4,49,40,2,3,4,113.22,15,103028901,7
2018-01-05,23:14:00,4,39,36,0,3,0,114.85,15,103028901,7
2018-01-05,23:29:00,4,48,44,3,1,0,115.47,15,103028901,7
2018-01-05,23:44:00,4,36,32,1,1,2,115.15,15,103028901,7
2018-01-05,23:59:00,4,34,29,4,0,1,120.08,15,103028901,7
2018-01-06,00:14:00,5,20,16,1,0,3,109.91,15,103028901,7
2018-01-06,00:29:00,5,20,19,1,0,0,116.33,15,103028901,7
2018-01-06,00:44:00,5,19,17,2,0,0,115.98,15,103028901,7
2018-01-06,00:59:00,5,16,15,0,1,0,113.75,15,103028901,7
2018-01-06,01:14:00,5,13,10,0,0,3,111.16,15,103028901,7
2018-01-06,01:29:00,5,11,9,0,0,2,107.94,15,103028901,7
2018-01-06,01:44:00,5,12,8,0,4,0,118.98,15,103028901,7
2018-01-06,01:59:00,5,7,7,0,0,0,127.29,15,103028901,7
2018-01-06,02:14:00,5,15,9,3,1,2,112.97,15,103028901,7
2018-01-06,02:29:00,5,16,14,1,0,1,117.71,15,103028901,7
2018-01-06,02:44:00,5,17,14,0,2,1,109.81,15,103028901,7
2018-01-06,02:59:00,5,12,10,1,0,1,112.49,15,103028901,7
2018-01-06,03:14:00,5,19,17,1,0,1,117.50,15,103028901,7
2018-01-06,03:29:00,5,30,23,2,0,5,110.71,15,103028901,7
2018-01-06,03:44:00,5,16,11,1,2,2,109.33,15,103028901,7
2018-01-06,03:59:00,5,12,9,0,0,3,107.21,15,103028901,7
2018-01-06,04:14:00,5,25,22,0,1,2,110.80,15,103028901,7
2018-01-06,04:29:00,5,27,21,2,0,4,112.44,15,103028901,7
2018-01-06,04:44:00,5,30,21,3,3,3,113.86,15,103028901,7
2018-01-06,04:59:00,5,33,30,2,1,0,116.10,15,103028901,7
2018-01-06,05:14:00,5,52,43,6,1,2,113.89,15,103028901,7
2018-01-06,05:29:00,5,73,61,7,3,2,115.71,15,103028901,7
2018-01-06,05:44:00,5,115,95,9,2,9,114.17,15,103028901,7
2018-01-06,05:59:00,5,91,75,11,1,4,113.81,15,103028901,7
2018-01-06,06:14:00,5,92,74,12,3,3,116.22,15,103028901,7
2018-01-06,06:29:00,5,124,105,14,4,1,116.41,15,103028901,7
2018-01-06,06:44:00,5,132,108,18,4,2,116.55,15,103028901,7
2018-01-06,06:59:00,5,174,145,18,7,4,117.24,15,103028901,7
2018-01-06,07:14:00,5,189,153,24,6,6,114.91,15,103028901,7
2018-01-06,07:29:00,5,205,172,19,7,7,115.32,15,103028901,7
2018-01-06,07:44:00,5,227,195,18,4,10,114.71,15,103028901,7
2018-01-06,07:59:00,5,207,184,8,8,7,118.72,15,103028901,7
2018-01-06,08:14:00,5,215,189,12,7,7,115.20,15,103028901,7
2018-01-06,08:29:00,5,242,215,13,7,7,116.29,15,103028901,7
2018-01-06,08:44:00,5,214,184,19,5,6,118.03,15,103028901,7
2018-01-06,08:59:00,5,253,227,9,9,8,117.12,15,103028901,7
2018-01-06,09:14:00,5,244,216,19,3,6,117.27,15,103028901,7
2018-01-06,09:29:00,5,283,259,14,7,3,117.18,15,103028901,7
2018-01-06,09:44:00,5,259,243,11,1,4,117.01,15,103028901,7
2018-01-06,09:59:00,5,306,283,13,6,4,117.55,15,103028901,7
2018-01-06,10:14:00,5,348,319,12,4,13,113.18,15,103028901,7
2018-01-06,10:29:00,5,330,302,13,7,8,116.47,15,103028901,7
2018-01-06,10:44:00,5,343,322,13,4,4,115.97,15,103028901,7
2018-01-06,10:59:00,5,303,280,12,10,1,115.51,15,103028901,7
2018-01-06,11:14:00,5,431,405,12,7,7,114.11,15,103028901,7
2018-01-06,11:29:00,5,369,340,13,10,6,116.27,15,103028901,7
2018-01-06,11:44:00,5,370,339,16,11,4,115.35,15,103028901,7
2018-01-06,11:59:00,5,352,333,11,5,3,118.26,15,103028901,7
2018-01-06,12:14:00,5,358,328,17,3,10,115.76,15,103028901,7
2018-01-06,12:29:00,5,319,301,12,4,2,117.35,15,103028901,7
2018-01-06,12:44:00,5,380,348,16,8,8,116.13,15,103028901,7
2018-01-06,12:59:00,5,293,279,10,2,2,117.74,15,103028901,7
2018-01-06,13:14:00,5,360,343,10,7,0,116.33,15,103028901,7
2018-01-06,13:29:00,5,352,333,10,4,5,116.97,15,103028901,7
2018-01-06,13:44:00,5,335,321,9,3,2,119.13,15,103028901,7
2018-01-06,13:59:00,5,359,343,9,5,2,117.18,15,103028901,7
2018-01-06,14:14:00,5,335,317,8,7,3,115.67,15,103028901,7
2018-01-06,14:29:00,5,349,329,12,4,4,117.15,15,103028901,7
2018-01-06,14:44:00,5,370,354,14,2,0,116.90,15,103028901,7
2018-01-06,14:59:00,5,371,352,10,6,3,116.69,15,103028901,7
2018-01-06,15:14:00,5,377,357,12,6,2,116.39,15,103028901,7
2018-01-06,15:29:00,5,377,351,17,4,5,115.36,15,103028901,7
2018-01-06,15:44:00,5,356,340,10,4,2,117.36,15,103028901,7
2018-01-06,15:59:00,5,397,374,9,11,3,115.67,15,103028901,7
2018-01-06,16:14:00,5,371,349,15,7,0,116.27,15,103028901,7
2018-01-06,16:29:00,5,397,383,9,3,2,115.21,15,103028901,7
2018-01-06,16:44:00,5,374,364,6,3,1,114.87,15,103028901,7
2018-01-06,16:59:00,5,424,412,5,5,2,113.58,15,103028901,7
2018-01-06,17:14:00,5,455,440,10,3,2,113.49,15,103028901,7
2018-01-06,17:29:00,5,415,405,4,5,1,113.80,15,103028901,7
2018-01-06,17:44:00,5,342,330,11,0,1,114.62,15,103028901,7
2018-01-06,17:59:00,5,328,316,7,5,0,114.28,15,103028901,7
2018-01-06,18:14:00,5,305,291,9,3,2,113.49,15,103028901,7
2018-01-06,18:29:00,5,264,250,10,0,4,111.74,15,103028901,7
2018-01-06,18:44:00,5,257,245,8,0,4,114.64,15,103028901,7
2018-01-06,18:59:00,5,234,225,6,0,3,113.17,15,103028901,7
2018-01-06,19:14:00,5,209,201,4,3,1,115.50,15,103028901,7
2018-01-06,19:29:00,5,192,180,7,0,5,112.54,15,103028901,7
2018-01-06,19:44:00,5,165,161,4,0,0,115.95,15,103028901,7
2018-01-06,19:59:00,5,143,135,5,1,2,116.86,15,103028901,7
2018-01-06,20:14:00,5,153,146,3,1,3,111.77,15,103028901,7
2018-01-06,20:29:00,5,144,138,5,0,1,115.22,15,103028901,7
2018-01-06,20:44:00,5,121,115,3,1,2,114.33,15,103028901,7
2018-01-06,20:59:00,5,127,124,2,0,1,112.32,15,103028901,7
2018-01-06,21:14:00,5,102,95,3,1,3,113.98,15,103028901,7
2018-01-06,21:29:00,5,96,90,1,1,4,111.42,15,103028901,7
2018-01-06,21:44:00,5,92,86,5,1,0,110.08,15,103028901,7
2018-01-06,21:59:00,5,107,100,4,0,3,108.73,15,103028901,7
2018-01-06,22:14:00,5,118,105,10,0,3,115.93,15,103028901,7
2018-01-06,22:29:00,5,94,85,3,1,5,109.65,15,103028901,7
2018-01-06,22:44:00,5,92,83,7,1,1,115.14,15,103028901,7
2018-01-06,22:59:00,5,71,69,2,0,0,114.01,15,103028901,7
2018-01-06,23:14:00,5,49,44,3,0,2,115.97,15,103028901,7
2018-01-06,23:29:00,5,74,68,2,0,4,111.41,15,103028901,7
2018-01-06,23:44:00,5,40,36,1,0,3,114.06,15,103028901,7
2018-01-06,23:59:00,5,41,40,0,0,1,114.02,15,103028901,7
2018-01-07,00:14:00,6,36,34,2,0,0,114.15,15,103028901,7
2018-01-07,00:29:00,6,34,31,1,0,2,113.94,15,103028901,7
2018-01-07,00:44:00,6,22,19,1,0,2,111.48,15,103028901,7
2018-01-07,00:59:00,6,18,16,0,0,2,112.85,15,103028901,7
2018-01-07,01:14:00,6,20,17,1,1,1,111.67,15,103028901,7
2018-01-07,01:29:00,6,10,9,1,0,0,110.94,15,103028901,7
2018-01-07,01:44:00,6,14,11,2,0,1,113.76,15,103028901,7
2018-01-07,01:59:00,6,10,9,0,0,1,108.91,15,103028901,7
2018-01-07,02:14:00,6,23,19,2,0,2,109.63,15,103028901,7
2018-01-07,02:29:00,6,17,16,0,0,1,116.23,15,103028901,7
2018-01-07,02:44:00,6,17,16,1,0,0,111.79,15,103028901,7
2018-01-07,02:59:00,6,20,18,0,1,1,113.17,15,103028901,7
2018-01-07,03:14:00,6,11,8,1,0,2,108.71,15,103028901,7
2018-01-07,03:29:00,6,25,21,2,1,1,115.02,15,103028901,7
2018-01-07,03:44:00,6,15,12,1,1,1,113.34,15,103028901,7
2018-01-07,03:59:00,6,16,13,2,0,1,107.67,15,103028901,7
2018-01-07,04:14:00,6,26,21,2,0,3,107.81,15,103028901,7
2018-01-07,04:29:00,6,29,26,2,0,1,114.47,15,103028901,7
2018-01-07,04:44:00,6,20,15,3,2,0,113.14,15,103028901,7
2018-01-07,04:59:00,6,31,26,2,0,3,110.87,15,103028901,7
2018-01-07,05:14:00,6,39,33,4,1,1,114.30,15,103028901,7
2018-01-07,05:29:00,6,44,41,2,0,1,112.08,15,103028901,7
2018-01-07,05:44:00,6,53,44,3,3,3,107.63,15,103028901,7
2018-01-07,05:59:00,6,59,47,7,0,5,111.99,15,103028901,7
2018-01-07,06:14:00,6,46,39,3,2,2,112.40,15,103028901,7
2018-01-07,06:29:00,6,79,74,5,0,0,114.80,15,103028901,7
2018-01-07,06:44:00,6,63,56,4,1,2,109.96,15,103028901,7
2018-01-07,06:59:00,6,61,49,6,3,3,112.33,15,103028901,7
2018-01-07,07:14:00,6,89,80,6,0,3,112.21,15,103028901,7
2018-01-07,07:29:00,6,110,91,11,5,3,113.01,15,103028901,7
2018-01-07,07:44:00,6,119,105,8,2,4,111.98,15,103028901,7
2018-01-07,07:59:00,6,123,106,9,3,5,114.43,15,103028901,7
2018-01-07,08:14:00,6,121,110,9,1,1,116.23,15,103028901,7
2018-01-07,08:29:00,6,136,117,7,2,10,114.77,15,103028901,7
2018-01-07,08:44:00,6,167,150,7,2,8,114.17,15,103028901,7
2018-01-07,08:59:00,6,177,163,6,4,4,116.40,15,103028901,7
2018-01-07,09:14:00,6,224,197,8,8,11,114.34,15,103028901,7
2018-01-07,09:29:00,6,243,227,8,3,5,113.94,15,103028901,7
2018-01-07,09:44:00,6,291,265,17,4,5,116.54,15,103028901,7
2018-01-07,09:59:00,6,260,243,9,4,4,115.21,15,103028901,7
2018-01-07,10:14:00,6,269,251,10,4,4,114.81,15,103028901,7
2018-01-07,10:29:00,6,275,259,11,3,2,115.57,15,103028901,7
2018-01-07,10:44:00,6,305,284,13,4,4,113.54,15,103028901,7
2018-01-07,10:59:00,6,326,313,8,4,1,114.55,15,103028901,7
2018-01-07,11:14:00,6,336,317,10,6,3,112.80,15,103028901,7
2018-01-07,11:29:00,6,308,297,7,3,1,115.21,15,103028901,7
2018-01-07,11:44:00,6,350,332,11,3,4,114.98,15,103028901,7
2018-01-07,11:59:00,6,342,325,6,7,4,114.91,15,103028901,7
2018-01-07,12:14:00,6,329,314,8,3,4,114.81,15,103028901,7
2018-01-07,12:29:00,6,351,331,9,6,5,114.98,15,103028901,7
2018-01-07,12:44:00,6,335,324,8,1,2,116.36,15,103028901,7
2018-01-07,12:59:00,6,315,306,2,6,1,116.71,15,103028901,7
2018-01-07,13:14:00,6,378,361,8,3,6,115.46,15,103028901,7
2018-01-07,13:29:00,6,344,325,13,4,2,116.16,15,103028901,7
2018-01-07,13:44:00,6,352,330,12,8,2,117.75,15,103028901,7
2018-01-07,13:59:00,6,381,369,10,0,2,116.91,15,103028901,7
2018-01-07,14:14:00,6,389,376,10,2,1,116.73,15,103028901,7
2018-01-07,14:29:00,6,403,385,7,5,6,115.93,15,103028901,7
2018-01-07,14:44:00,6,448,424,13,2,9,115.52,15,103028901,7
2018-01-07,14:59:00,6,392,377,8,4,3,116.15,15,103028901,7
2018-01-07,15:14:00,6,456,437,10,7,2,114.41,15,103028901,7
2018-01-07,15:29:00,6,450,434,9,2,5,114.82,15,103028901,7
2018-01-07,15:44:00,6,493,480,7,2,4,113.95,15,103028901,7
2018-01-07,15:59:00,6,486,468,8,9,1,113.33,15,103028901,7
2018-01-07,16:14:00,6,524,503,12,5,4,111.91,15,103028901,7
2018-01-07,16:29:00,6,514,488,19,4,3,113.56,15,103028901,7
2018-01-07,16:44:00,6,503,488,11,2,2,112.21,15,103028901,7
2018-01-07,16:59:00,6,455,445,4,3,3,112.85,15,103028901,7
2018-01-07,17:14:00,6,415,402,9,3,1,112.66,15,103028901,7
2018-01-07,17:29:00,6,409,397,10,1,1,111.27,15,103028901,7
2018-01-07,17:44:00,6,354,344,6,2,2,113.37,15,103028901,7
2018-01-07,17:59:00,6,348,333,8,4,3,112.71,15,103028901,7
2018-01-07,18:14:00,6,336,333,2,1,0,112.19,15,103028901,7
2018-01-07,18:29:00,6,293,284,4,3,2,114.45,15,103028901,7
2018-01-07,18:44:00,6,254,240,7,3,4,113.89,15,103028901,7
2018-01-07,18:59:00,6,250,234,14,2,0,114.10,15,103028901,7
2018-01-07,19:14:00,6,265,256,6,0,3,116.20,15,103028901,7
2018-01-07,19:29:00,6,220,212,1,1,6,115.41,15,103028901,7
2018-01-07,19:44:00,6,173,166,5,1,1,115.05,15,103028901,7
2018-01-07,19:59:00,6,210,200,8,1,1,115.36,15,103028901,7
2018-01-07,20:14:00,6,198,187,6,1,4,114.63,15,103028901,7
2018-01-07,20:29:00,6,153,147,2,1,3,116.18,15,103028901,7
2018-01-07,20:44:00,6,164,162,1,0,1,116.04,15,103028901,7
2018-01-07,20:59:00,6,151,138,6,3,4,115.19,15,103028901,7
2018-01-07,21:14:00,6,121,119,0,0,2,117.34,15,103028901,7
2018-01-07,21:29:00,6,105,96,3,2,4,113.55,15,103028901,7
2018-01-07,21:44:00,6,103,97,3,1,2,117.43,15,103028901,7
2018-01-07,21:59:00,6,104,100,2,0,2,117.32,15,103028901,7
2018-01-07,22:14:00,6,100,91,6,0,3,114.52,15,103028901,7
2018-01-07,22:29:00,6,95,75,3,12,5,111.29,15,103028901,7
2018-01-07,22:44:00,6,74,62,2,0,10,110.71,15,103028901,7
2018-01-07,22:59:00,6,79,66,2,4,7,114.22,15,103028901,7
2018-01-07,23:14:00,6,60,53,1,2,4,117.05,15,103028901,7
2018-01-07,23:29:00,6,37,32,4,0,1,111.51,15,103028901,7
2018-01-07,23:44:00,6,20,18,2,0,0,113.12,15,103028901,7
2018-01-07,23:59:00,6,27,24,2,0,1,113.81,15,103028901,7
2018-01-08,00:14:00,0,29,24,2,1,2,109.46,15,103028901,7
2018-01-08,00:29:00,0,13,10,1,0,2,109.79,15,103028901,7
2018-01-08,00:44:00,0,13,11,0,1,1,109.28,15,103028901,7
2018-01-08,00:59:00,0,6,6,0,0,0,104.13,15,103028901,7
2018-01-08,01:14:00,0,6,6,0,0,0,115.92,15,103028901,7
2018-01-08,01:29:00,0,10,7,0,1,2,107.75,15,103028901,7
2018-01-08,01:44:00,0,13,11,0,0,2,107.51,15,103028901,7
2018-01-08,01:59:00,0,6,3,2,0,1,103.04,15,103028901,7
2018-01-08,02:14:00,0,17,13,2,1,1,110.04,15,103028901,7
2018-01-08,02:29:00,0,12,8,1,1,2,105.40,15,103028901,7
2018-01-08,02:44:00,0,17,15,2,0,0,115.99,15,103028901,7
2018-01-08,02:59:00,0,15,13,1,0,1,104.04,15,103028901,7
2018-01-08,03:14:00,0,9,5,1,2,1,103.75,15,103028901,7
2018-01-08,03:29:00,0,20,16,1,1,2,109.42,15,103028901,7
2018-01-08,03:44:00,0,22,20,0,0,2,110.44,15,103028901,7
2018-01-08,03:59:00,0,28,24,3,0,1,111.79,15,103028901,7
2018-01-08,04:14:00,0,46,37,4,0,5,112.33,15,103028901,7
2018-01-08,04:29:00,0,64,50,3,2,9,110.34,15,103028901,7
2018-01-08,04:44:00,0,51,43,4,2,2,115.14,15,103028901,7
2018-01-08,04:59:00,0,122,103,11,3,5,115.08,15,103028901,7
2018-01-08,05:14:00,0,189,161,18,4,6,114.40,15,103028901,7
2018-01-08,05:29:00,0,285,243,28,10,4,117.54,15,103028901,7
2018-01-08,05:44:00,0,393,335,37,7,14,114.39,15,103028901,7
2018-01-08,05:59:00,0,512,437,61,8,6,115.39,15,103028901,7
2018-01-08,06:14:00,0,594,498,78,10,8,111.33,15,103028901,7
2018-01-08,06:29:00,0,689,569,92,22,6,109.49,15,103028901,7
2018-01-08,06:44:00,0,826,715,80,21,10,99.82,15,103028901,7
2018-01-08,06:59:00,0,857,756,69,20,12,100.19,15,103028901,7
2018-01-08,07:14:00,0,866,776,64,19,7,97.31,15,103028901,7
2018-01-08,07:29:00,0,854,763,58,23,10,95.29,15,103028901,7
2018-01-08,07:44:00,0,859,756,59,30,14,99.11,15,103028901,7
2018-01-08,07:59:00,0,688,613,43,22,10,101.77,15,103028901,7
2018-01-08,08:14:00,0,713,625,55,29,4,105.11,15,103028901,7
2018-01-08,08:29:00,0,683,597,44,29,13,106.98,15,103028901,7
2018-01-08,08:44:00,0,592,503,54,25,10,109.55,15,103028901,7
2018-01-08,08:59:00,0,569,477,47,29,16,111.28,15,103028901,7
2018-01-08,09:14:00,0,466,396,38,19,13,113.54,15,103028901,7
2018-01-08,09:29:00,0,403,338,26,26,13,114.02,15,103028901,7
2018-01-08,09:44:00,0,358,286,28,25,19,110.03,15,103028901,7
2018-01-08,09:59:00,0,322,250,36,22,14,99.96,15,103028901,7
2018-01-08,10:14:00,0,312,253,18,26,15,100.79,15,103028901,7
2018-01-08,10:29:00,0,349,285,32,21,11,100.00,15,103028901,7
2018-01-08,10:44:00,0,305,253,17,24,11,98.65,15,103028901,7
2018-01-08,10:59:00,0,276,220,26,19,11,100.90,15,103028901,7
2018-01-08,11:14:00,0,303,229,29,26,19,106.16,15,103028901,7
2018-01-08,11:29:00,0,295,238,23,22,12,111.84,15,103028901,7
2018-01-08,11:44:00,0,249,200,22,15,12,110.61,15,103028901,7
2018-01-08,11:59:00,0,287,234,11,24,18,112.00,15,103028901,7
2018-01-08,12:14:00,0,279,215,25,20,19,111.62,15,103028901,7
2018-01-08,12:29:00,0,260,206,18,23,13,110.88,15,103028901,7
2018-01-08,12:44:00,0,314,259,16,23,16,112.72,15,103028901,7
2018-01-08,12:59:00,0,264,209,21,20,14,112.83,15,103028901,7
2018-01-08,13:14:00,0,290,234,17,22,17,112.04,15,103028901,7
2018-01-08,13:29:00,0,273,221,21,18,13,112.73,15,103028901,7
2018-01-08,13:44:00,0,266,226,17,15,8,111.50,15,103028901,7
2018-01-08,13:59:00,0,307,246,28,22,11,110.76,15,103028901,7
2018-01-08,14:14:00,0,328,266,20,24,18,111.21,15,103028901,7
2018-01-08,14:29:00,0,326,254,28,28,16,112.06,15,103028901,7
2018-01-08,14:44:00,0,290,235,25,20,10,111.65,15,103028901,7
2018-01-08,14:59:00,0,324,276,22,19,7,113.24,15,103028901,7
2018-01-08,15:14:00,0,258,215,22,12,9,113.16,15,103028901,7
2018-01-08,15:29:00,0,339,284,29,18,8,113.06,15,103028901,7
2018-01-08,15:44:00,0,294,253,16,17,8,113.31,15,103028901,7
2018-01-08,15:59:00,0,319,273,17,20,9,113.30,15,103028901,7
2018-01-08,16:14:00,0,300,258,21,11,10,115.50,15,103028901,7
2018-01-08,16:29:00,0,327,298,15,8,6,113.66,15,103028901,7
2018-01-08,16:44:00,0,370,330,29,5,6,112.39,15,103028901,7
2018-01-08,16:59:00,0,370,336,19,10,5,109.61,15,103028901,7
2018-01-08,17:14:00,0,335,312,11,7,5,112.18,15,103028901,7
2018-01-08,17:29:00,0,380,350,16,5,9,111.86,15,103028901,7
2018-01-08,17:44:00,0,373,344,6,12,11,109.64,15,103028901,7
2018-01-08,17:59:00,0,349,338,6,4,1,112.92,15,103028901,7
